zip_code_id,primary_city,county,state,state_short,country,latitude,longitude
1434,Devens,Worcester County,Massachusetts,MA,US,"42,53","-71,61"
1436,Baldwinville,Worcester County,Massachusetts,MA,US,"42,6","-72,07"
1438,East Templeton,Worcester County,Massachusetts,MA,US,"42,56","-72,03"
1440,Gardner,Worcester County,Massachusetts,MA,US,"42,58","-71,98"
1441,Westminster,Worcester County,Massachusetts,MA,US,"42,58","-71,98"
1450,Groton,Middlesex County,Massachusetts,MA,US,"42,6","-71,57"
1451,Harvard,Worcester County,Massachusetts,MA,US,"42,5","-71,58"
1452,Hubbardston,Worcester County,Massachusetts,MA,US,"42,48","-72,01"
1453,Leominster,Worcester County,Massachusetts,MA,US,"42,51","-71,77"
1460,Littleton,Middlesex County,Massachusetts,MA,US,"42,53","-71,47"
1462,Lunenburg,Worcester County,Massachusetts,MA,US,"42,59","-71,72"
1463,Pepperell,Middlesex County,Massachusetts,MA,US,"42,66","-71,58"
1464,Shirley,Middlesex County,Massachusetts,MA,US,"42,54","-71,65"
1467,Still River,Worcester County,Massachusetts,MA,US,"42,49","-71,61"
1468,Templeton,Worcester County,Massachusetts,MA,US,"42,55","-72,06"
1469,Townsend,Middlesex County,Massachusetts,MA,US,"42,66","-71,7"
1470,Groton,Middlesex County,Massachusetts,MA,US,"42,6","-71,57"
1471,Groton,Middlesex County,Massachusetts,MA,US,"42,6","-71,57"
1472,West Groton,Middlesex County,Massachusetts,MA,US,"42,61","-71,62"
1473,Westminster,Worcester County,Massachusetts,MA,US,"42,55","-71,9"
1474,West Townsend,Middlesex County,Massachusetts,MA,US,"42,66","-71,74"
1475,Winchendon,Worcester County,Massachusetts,MA,US,"42,68","-72,04"
1477,Winchendon Springs,Worcester County,Massachusetts,MA,US,"42,69","-72,01"
1501,Auburn,Worcester County,Massachusetts,MA,US,"42,2","-71,83"
1503,Berlin,Worcester County,Massachusetts,MA,US,"42,38","-71,63"
1504,Blackstone,Worcester County,Massachusetts,MA,US,"42,04","-71,53"
1505,Boylston,Worcester County,Massachusetts,MA,US,"42,35","-71,73"
1506,Brookfield,Worcester County,Massachusetts,MA,US,"42,21","-72,1"
1507,Charlton,Worcester County,Massachusetts,MA,US,"42,13","-71,96"
1508,Charlton City,Worcester County,Massachusetts,MA,US,"42,13","-71,96"
1509,Charlton Depot,Worcester County,Massachusetts,MA,US,"42,13","-71,96"
1510,Clinton,Worcester County,Massachusetts,MA,US,"42,41","-71,68"
1515,East Brookfield,Worcester County,Massachusetts,MA,US,"42,22","-72,04"
1516,Douglas,Worcester County,Massachusetts,MA,US,"42,05","-71,73"
1517,East Princeton,Worcester County,Massachusetts,MA,US,"42,46","-71,89"
1518,Fiskdale,Worcester County,Massachusetts,MA,US,"42,12","-72,11"
1519,Grafton,Worcester County,Massachusetts,MA,US,"42,2","-71,68"
1520,Holden,Worcester County,Massachusetts,MA,US,"42,35","-71,85"
1521,Holland,Hampden County,Massachusetts,MA,US,"42,05","-72,15"
1522,Jefferson,Worcester County,Massachusetts,MA,US,"42,38","-71,87"
1523,Lancaster,Worcester County,Massachusetts,MA,US,"42,45","-71,66"
1524,Leicester,Worcester County,Massachusetts,MA,US,"42,25","-71,9"
1525,Linwood,Worcester County,Massachusetts,MA,US,"42,11","-71,63"
1526,Manchaug,Worcester County,Massachusetts,MA,US,"42,12","-71,76"
1527,Millbury,Worcester County,Massachusetts,MA,US,"42,19","-71,76"
1529,Millville,Worcester County,Massachusetts,MA,US,"42,03","-71,58"
1531,New Braintree,Worcester County,Massachusetts,MA,US,"42,31","-72,13"
1532,Northborough,Worcester County,Massachusetts,MA,US,"42,31","-71,64"
1534,Northbridge,Worcester County,Massachusetts,MA,US,"42,15","-71,65"
1535,North Brookfield,Worcester County,Massachusetts,MA,US,"42,27","-72,08"
1536,North Grafton,Worcester County,Massachusetts,MA,US,"42,23","-71,69"
1537,North Oxford,Worcester County,Massachusetts,MA,US,"42,16","-71,88"
1538,North Uxbridge,Worcester County,Massachusetts,MA,US,"42,05","-71,64"
1540,Oxford,Worcester County,Massachusetts,MA,US,"42,11","-71,87"
1541,Princeton,Worcester County,Massachusetts,MA,US,"42,45","-71,86"
1542,Rochdale,Worcester County,Massachusetts,MA,US,"42,2","-71,9"
1543,Rutland,Worcester County,Massachusetts,MA,US,"42,36","-71,95"
1545,Shrewsbury,Worcester County,Massachusetts,MA,US,"42,3","-71,71"
1546,Shrewsbury,Worcester County,Massachusetts,MA,US,"42,3","-71,71"
1550,Southbridge,Worcester County,Massachusetts,MA,US,"42,08","-72,03"
1560,South Grafton,Worcester County,Massachusetts,MA,US,"42,17","-71,68"
1561,South Lancaster,Worcester County,Massachusetts,MA,US,"42,44","-71,69"
1562,Spencer,Worcester County,Massachusetts,MA,US,"42,24","-71,99"
1564,Sterling,Worcester County,Massachusetts,MA,US,"42,43","-71,75"
1566,Sturbridge,Worcester County,Massachusetts,MA,US,"42,09","-72,06"
1568,Upton,Worcester County,Massachusetts,MA,US,"42,17","-71,61"
1569,Uxbridge,Worcester County,Massachusetts,MA,US,"42,08","-71,6"
1570,Webster,Worcester County,Massachusetts,MA,US,"42,04","-71,87"
1571,Dudley,Worcester County,Massachusetts,MA,US,"42,05","-71,93"
1580,Westborough,Worcester County,Massachusetts,MA,US,"42,26","-71,61"
1581,Westborough,Worcester County,Massachusetts,MA,US,"42,26","-71,61"
1582,Westborough,Worcester County,Massachusetts,MA,US,"42,26","-71,61"
1583,West Boylston,Worcester County,Massachusetts,MA,US,"42,36","-71,78"
1585,West Brookfield,Worcester County,Massachusetts,MA,US,"42,23","-72,14"
1586,West Millbury,Worcester County,Massachusetts,MA,US,"42,19","-71,76"
1588,Whitinsville,Worcester County,Massachusetts,MA,US,"42,11","-71,67"
1590,Sutton,Worcester County,Massachusetts,MA,US,"42,15","-71,76"
1601,Worcester,Worcester County,Massachusetts,MA,US,"42,26","-71,8"
1602,Worcester,Worcester County,Massachusetts,MA,US,"42,27","-71,85"
1603,Worcester,Worcester County,Massachusetts,MA,US,"42,24","-71,84"
1604,Worcester,Worcester County,Massachusetts,MA,US,"42,25","-71,77"
1605,Worcester,Worcester County,Massachusetts,MA,US,"42,29","-71,79"
1606,Worcester,Worcester County,Massachusetts,MA,US,"42,32","-71,8"
1607,Worcester,Worcester County,Massachusetts,MA,US,"42,23","-71,79"
1608,Worcester,Worcester County,Massachusetts,MA,US,"42,26","-71,8"
1609,Worcester,Worcester County,Massachusetts,MA,US,"42,29","-71,83"
1610,Worcester,Worcester County,Massachusetts,MA,US,"42,25","-71,81"
1611,Cherry Valley,Worcester County,Massachusetts,MA,US,"42,23","-71,87"
1612,Paxton,Worcester County,Massachusetts,MA,US,"42,31","-71,93"
1613,Worcester,Worcester County,Massachusetts,MA,US,"42,26","-71,8"
1614,Worcester,Worcester County,Massachusetts,MA,US,"42,26","-71,8"
1615,Worcester,Worcester County,Massachusetts,MA,US,"42,26","-71,8"
1653,Worcester,Worcester County,Massachusetts,MA,US,"42,26","-71,8"
1654,Worcester,Worcester County,Massachusetts,MA,US,"42,26","-71,8"
1655,Worcester,Worcester County,Massachusetts,MA,US,"42,26","-71,8"
1701,Framingham,Middlesex County,Massachusetts,MA,US,"42,3","-71,43"
1702,Framingham,Middlesex County,Massachusetts,MA,US,"42,28","-71,44"
1703,Framingham,Middlesex County,Massachusetts,MA,US,"42,3","-71,43"
1704,Framingham,Middlesex County,Massachusetts,MA,US,"42,3","-71,43"
1705,Framingham,Middlesex County,Massachusetts,MA,US,"42,3","-71,43"
1718,Acton,Middlesex County,Massachusetts,MA,US,"42,52","-71,43"
1719,Boxborough,Middlesex County,Massachusetts,MA,US,"42,5","-71,5"
1720,Acton,Middlesex County,Massachusetts,MA,US,"42,48","-71,46"
1721,Ashland,Middlesex County,Massachusetts,MA,US,"42,25","-71,46"
1730,Bedford,Middlesex County,Massachusetts,MA,US,"42,48","-71,26"
1731,Hanscom AFB,Middlesex County,Massachusetts,MA,US,"42,46","-71,28"
1740,Bolton,Worcester County,Massachusetts,MA,US,"42,43","-71,6"
1741,Carlisle,Middlesex County,Massachusetts,MA,US,"42,53","-71,35"
1742,Concord,Middlesex County,Massachusetts,MA,US,"42,45","-71,35"
1745,Fayville,Worcester County,Massachusetts,MA,US,"42,29","-71,5"
1746,Holliston,Middlesex County,Massachusetts,MA,US,"42,2","-71,43"
1747,Hopedale,Worcester County,Massachusetts,MA,US,"42,12","-71,54"
1748,Hopkinton,Middlesex County,Massachusetts,MA,US,"42,22","-71,52"
1749,Hudson,Middlesex County,Massachusetts,MA,US,"42,39","-71,56"
1752,Marlborough,Middlesex County,Massachusetts,MA,US,"42,34","-71,54"
1754,Maynard,Middlesex County,Massachusetts,MA,US,"42,42","-71,45"
1756,Mendon,Worcester County,Massachusetts,MA,US,"42,1","-71,55"
1757,Milford,Worcester County,Massachusetts,MA,US,"42,14","-71,51"
1760,Natick,Middlesex County,Massachusetts,MA,US,"42,28","-71,35"
1770,Sherborn,Middlesex County,Massachusetts,MA,US,"42,23","-71,36"
1772,Southborough,Worcester County,Massachusetts,MA,US,"42,3","-71,51"
1773,Lincoln,Middlesex County,Massachusetts,MA,US,"42,41","-71,3"
1775,Stow,Middlesex County,Massachusetts,MA,US,"42,43","-71,5"
1776,Sudbury,Middlesex County,Massachusetts,MA,US,"42,36","-71,4"
1778,Wayland,Middlesex County,Massachusetts,MA,US,"42,36","-71,36"
1784,Woodville,Middlesex County,Massachusetts,MA,US,"42,23","-71,55"
1801,Woburn,Middlesex County,Massachusetts,MA,US,"42,48","-71,15"
1803,Burlington,Middlesex County,Massachusetts,MA,US,"42,5","-71,2"
1805,Burlington,Middlesex County,Massachusetts,MA,US,"42,5","-71,2"
1806,Woburn,Middlesex County,Massachusetts,MA,US,"42,47","-71,15"
1807,Woburn,Middlesex County,Massachusetts,MA,US,"42,48","-71,15"
1808,Woburn,Middlesex County,Massachusetts,MA,US,"42,5","-71,12"
1810,Andover,Essex County,Massachusetts,MA,US,"42,65","-71,14"
1812,Andover,Essex County,Massachusetts,MA,US,"42,65","-71,14"
1813,Woburn,Middlesex County,Massachusetts,MA,US,"42,48","-71,15"
1815,Woburn,Middlesex County,Massachusetts,MA,US,"42,48","-71,15"
1821,Billerica,Middlesex County,Massachusetts,MA,US,"42,55","-71,26"
1822,Billerica,Middlesex County,Massachusetts,MA,US,"42,55","-71,26"
1824,Chelmsford,Middlesex County,Massachusetts,MA,US,"42,59","-71,36"
1826,Dracut,Middlesex County,Massachusetts,MA,US,"42,68","-71,3"
1827,Dunstable,Middlesex County,Massachusetts,MA,US,"42,66","-71,48"
1830,Haverhill,Essex County,Massachusetts,MA,US,"42,78","-71,08"
1831,Haverhill,Essex County,Massachusetts,MA,US,"42,78","-71,08"
1832,Haverhill,Essex County,Massachusetts,MA,US,"42,79","-71,13"
1833,Georgetown,Essex County,Massachusetts,MA,US,"42,73","-70,98"
1834,Groveland,Essex County,Massachusetts,MA,US,"42,75","-71,03"
1835,Haverhill,Essex County,Massachusetts,MA,US,"42,75","-71,09"
1840,Lawrence,Essex County,Massachusetts,MA,US,"42,71","-71,16"
1841,Lawrence,Essex County,Massachusetts,MA,US,"42,71","-71,16"
1842,Lawrence,Essex County,Massachusetts,MA,US,"42,7","-71,16"
1843,Lawrence,Essex County,Massachusetts,MA,US,"42,7","-71,16"
1844,Methuen,Essex County,Massachusetts,MA,US,"42,74","-71,18"
1845,North Andover,Essex County,Massachusetts,MA,US,"42,7","-71,11"
1850,Lowell,Middlesex County,Massachusetts,MA,US,"42,66","-71,3"
1851,Lowell,Middlesex County,Massachusetts,MA,US,"42,63","-71,32"
1852,Lowell,Middlesex County,Massachusetts,MA,US,"42,63","-71,3"
1853,Lowell,Middlesex County,Massachusetts,MA,US,"42,63","-71,32"
1854,Lowell,Middlesex County,Massachusetts,MA,US,"42,65","-71,35"
1860,Merrimac,Essex County,Massachusetts,MA,US,"42,83",-71
1862,North Billerica,Middlesex County,Massachusetts,MA,US,"42,58","-71,3"
1863,North Chelmsford,Middlesex County,Massachusetts,MA,US,"42,63","-71,39"
1864,North Reading,Middlesex County,Massachusetts,MA,US,"42,58","-71,08"
1865,Nutting Lake,Middlesex County,Massachusetts,MA,US,"42,54","-71,25"
1866,Pinehurst,Middlesex County,Massachusetts,MA,US,"42,53","-71,23"
1867,Reading,Middlesex County,Massachusetts,MA,US,"42,53","-71,1"
1876,Tewksbury,Middlesex County,Massachusetts,MA,US,"42,61","-71,23"
1879,Tyngsboro,Middlesex County,Massachusetts,MA,US,"42,68","-71,41"
1880,Wakefield,Middlesex County,Massachusetts,MA,US,"42,5","-71,06"
1885,West Boxford,Essex County,Massachusetts,MA,US,"42,67","-71,03"
1886,Westford,Middlesex County,Massachusetts,MA,US,"42,58","-71,43"
1887,Wilmington,Middlesex County,Massachusetts,MA,US,"42,55","-71,16"
1888,Woburn,Middlesex County,Massachusetts,MA,US,"42,48","-71,15"
1889,North Reading,Middlesex County,Massachusetts,MA,US,"42,56","-71,06"
1890,Winchester,Middlesex County,Massachusetts,MA,US,"42,45","-71,14"
1899,Andover,Essex County,Massachusetts,MA,US,"42,65","-71,14"
1901,Lynn,Essex County,Massachusetts,MA,US,"42,46","-70,95"
1902,Lynn,Essex County,Massachusetts,MA,US,"42,47","-70,94"
1903,Lynn,Essex County,Massachusetts,MA,US,"42,47","-70,96"
1904,Lynn,Essex County,Massachusetts,MA,US,"42,47","-70,96"
1905,Lynn,Essex County,Massachusetts,MA,US,"42,47","-70,98"
1906,Saugus,Essex County,Massachusetts,MA,US,"42,46","-71,01"
1907,Swampscott,Essex County,Massachusetts,MA,US,"42,47","-70,91"
1908,Nahant,Essex County,Massachusetts,MA,US,"42,43","-70,93"
1910,Lynn,Essex County,Massachusetts,MA,US,"42,47","-70,96"
1913,Amesbury,Essex County,Massachusetts,MA,US,"42,85","-70,92"
1915,Beverly,Essex County,Massachusetts,MA,US,"42,57","-70,87"
1921,Boxford,Essex County,Massachusetts,MA,US,"42,67","-70,98"
1922,Byfield,Essex County,Massachusetts,MA,US,"42,75","-70,93"
1923,Danvers,Essex County,Massachusetts,MA,US,"42,57","-70,95"
1929,Essex,Essex County,Massachusetts,MA,US,"42,63","-70,77"
1930,Gloucester,Essex County,Massachusetts,MA,US,"42,62","-70,66"
1931,Gloucester,Essex County,Massachusetts,MA,US,"42,62","-70,66"
1936,Hamilton,Essex County,Massachusetts,MA,US,"42,61","-70,86"
1937,Hathorne,Essex County,Massachusetts,MA,US,"42,59","-70,98"
1938,Ipswich,Essex County,Massachusetts,MA,US,"42,67","-70,83"
1940,Lynnfield,Essex County,Massachusetts,MA,US,"42,53","-71,04"
1944,Manchester,Essex County,Massachusetts,MA,US,"42,56","-70,76"
1945,Marblehead,Essex County,Massachusetts,MA,US,"42,5","-70,85"
1949,Middleton,Essex County,Massachusetts,MA,US,"42,6","-71,01"
1950,Newburyport,Essex County,Massachusetts,MA,US,"42,81","-70,88"
1951,Newbury,Essex County,Massachusetts,MA,US,"42,77","-70,85"
1952,Salisbury,Essex County,Massachusetts,MA,US,"42,83","-70,84"
1960,Peabody,Essex County,Massachusetts,MA,US,"42,53","-70,97"
1961,Peabody,Essex County,Massachusetts,MA,US,"42,53","-70,97"
1965,Prides Crossing,Essex County,Massachusetts,MA,US,"42,56","-70,86"
1966,Rockport,Essex County,Massachusetts,MA,US,"42,64","-70,61"
1969,Rowley,Essex County,Massachusetts,MA,US,"42,72","-70,89"
1970,Salem,Essex County,Massachusetts,MA,US,"42,51","-70,9"
1971,Salem,Essex County,Massachusetts,MA,US,"42,51","-70,89"
1982,South Hamilton,Essex County,Massachusetts,MA,US,"42,62","-70,86"
1983,Topsfield,Essex County,Massachusetts,MA,US,"42,63","-70,95"
1984,Wenham,Essex County,Massachusetts,MA,US,"42,6","-70,88"
1985,West Newbury,Essex County,Massachusetts,MA,US,"42,8",-71
2018,Accord,Plymouth County,Massachusetts,MA,US,"42,17","-70,88"
2019,Bellingham,Norfolk County,Massachusetts,MA,US,"42,09","-71,47"
2020,Brant Rock,Plymouth County,Massachusetts,MA,US,"42,08","-70,64"
2021,Canton,Norfolk County,Massachusetts,MA,US,"42,15","-71,13"
2025,Cohasset,Norfolk County,Massachusetts,MA,US,"42,23","-70,8"
2026,Dedham,Norfolk County,Massachusetts,MA,US,"42,24","-71,17"
2027,Dedham,Norfolk County,Massachusetts,MA,US,"42,24","-71,17"
2030,Dover,Norfolk County,Massachusetts,MA,US,"42,24","-71,27"
2031,East Mansfield,Bristol County,Massachusetts,MA,US,"42,02","-71,17"
2032,East Walpole,Norfolk County,Massachusetts,MA,US,"42,15","-71,21"
2035,Foxboro,Norfolk County,Massachusetts,MA,US,"42,06","-71,24"
2038,Franklin,Norfolk County,Massachusetts,MA,US,"42,08","-71,38"
2040,Greenbush,Plymouth County,Massachusetts,MA,US,"42,19","-70,76"
2041,Green Harbor,Plymouth County,Massachusetts,MA,US,"42,1","-70,71"
2043,Hingham,Plymouth County,Massachusetts,MA,US,"42,23","-70,88"
2044,Hingham,Plymouth County,Massachusetts,MA,US,"42,23","-70,88"
2045,Hull,Plymouth County,Massachusetts,MA,US,"42,3","-70,9"
2047,Humarock,Plymouth County,Massachusetts,MA,US,"42,13","-70,69"
2048,Mansfield,Bristol County,Massachusetts,MA,US,"42,02","-71,21"
2050,Marshfield,Plymouth County,Massachusetts,MA,US,"42,09","-70,7"
2051,Marshfield Hills,Plymouth County,Massachusetts,MA,US,"42,15","-70,73"
2052,Medfield,Norfolk County,Massachusetts,MA,US,"42,18","-71,3"
2053,Medway,Norfolk County,Massachusetts,MA,US,"42,16","-71,43"
2054,Millis,Norfolk County,Massachusetts,MA,US,"42,16","-71,35"
2055,Minot,Plymouth County,Massachusetts,MA,US,"42,19","-70,76"
2056,Norfolk,Norfolk County,Massachusetts,MA,US,"42,11","-71,31"
2059,North Marshfield,Plymouth County,Massachusetts,MA,US,"42,1","-70,71"
2060,North Scituate,Plymouth County,Massachusetts,MA,US,"42,21","-70,76"
2061,Norwell,Plymouth County,Massachusetts,MA,US,"42,16","-70,78"
2062,Norwood,Norfolk County,Massachusetts,MA,US,"42,18","-71,19"
2065,Ocean Bluff,Plymouth County,Massachusetts,MA,US,"42,1","-70,71"
2066,Scituate,Plymouth County,Massachusetts,MA,US,"42,18","-70,73"
2067,Sharon,Norfolk County,Massachusetts,MA,US,"42,11","-71,18"
2070,Sheldonville,Norfolk County,Massachusetts,MA,US,"42,05","-71,35"
2071,South Walpole,Norfolk County,Massachusetts,MA,US,"42,1","-71,27"
2072,Stoughton,Norfolk County,Massachusetts,MA,US,"42,11","-71,1"
2081,Walpole,Norfolk County,Massachusetts,MA,US,"42,13","-71,24"
2090,Westwood,Norfolk County,Massachusetts,MA,US,"42,21","-71,21"
2093,Wrentham,Norfolk County,Massachusetts,MA,US,"42,06","-71,33"
2108,Boston,Suffolk County,Massachusetts,MA,US,"42,36","-71,06"
2109,Boston,Suffolk County,Massachusetts,MA,US,"42,37","-71,05"
2110,Boston,Suffolk County,Massachusetts,MA,US,"42,36","-71,05"
2111,Boston,Suffolk County,Massachusetts,MA,US,"42,35","-71,06"
2112,Boston,Suffolk County,Massachusetts,MA,US,"42,35","-71,06"
2113,Boston,Suffolk County,Massachusetts,MA,US,"42,37","-71,06"
2114,Boston,Suffolk County,Massachusetts,MA,US,"42,36","-71,07"
2115,Boston,Suffolk County,Massachusetts,MA,US,"42,34","-71,1"
2116,Boston,Suffolk County,Massachusetts,MA,US,"42,35","-71,08"
2117,Boston,Suffolk County,Massachusetts,MA,US,"42,35","-71,06"
2118,Boston,Suffolk County,Massachusetts,MA,US,"42,34","-71,07"
2119,Roxbury,Suffolk County,Massachusetts,MA,US,"42,32","-71,09"
2120,Roxbury Crossing,Suffolk County,Massachusetts,MA,US,"42,33","-71,1"
2121,Dorchester,Suffolk County,Massachusetts,MA,US,"42,31","-71,09"
2122,Dorchester,Suffolk County,Massachusetts,MA,US,"42,29","-71,04"
2123,Boston,Suffolk County,Massachusetts,MA,US,"42,35","-71,06"
2124,Dorchester Center,Suffolk County,Massachusetts,MA,US,"42,29","-71,07"
2125,Dorchester,Suffolk County,Massachusetts,MA,US,"42,32","-71,06"
2126,Mattapan,Suffolk County,Massachusetts,MA,US,"42,27","-71,1"
2127,South Boston,Suffolk County,Massachusetts,MA,US,"42,33","-71,04"
2128,East Boston,Suffolk County,Massachusetts,MA,US,"42,36","-71,01"
2129,Charlestown,Suffolk County,Massachusetts,MA,US,"42,38","-71,06"
2130,Jamaica Plain,Suffolk County,Massachusetts,MA,US,"42,3","-71,11"
2131,Roslindale,Suffolk County,Massachusetts,MA,US,"42,28","-71,13"
2132,West Roxbury,Suffolk County,Massachusetts,MA,US,"42,28","-71,16"
2133,Boston,Suffolk County,Massachusetts,MA,US,"42,35","-71,06"
2134,Allston,Suffolk County,Massachusetts,MA,US,"42,35","-71,13"
2135,Brighton,Suffolk County,Massachusetts,MA,US,"42,35","-71,15"
2136,Hyde Park,Suffolk County,Massachusetts,MA,US,"42,26","-71,13"
2137,Readville,Suffolk County,Massachusetts,MA,US,"42,25","-71,12"
2138,Cambridge,Middlesex County,Massachusetts,MA,US,"42,38","-71,14"
2139,Cambridge,Middlesex County,Massachusetts,MA,US,"42,37","-71,11"
2140,Cambridge,Middlesex County,Massachusetts,MA,US,"42,39","-71,13"
2141,Cambridge,Middlesex County,Massachusetts,MA,US,"42,37","-71,08"
2142,Cambridge,Middlesex County,Massachusetts,MA,US,"42,36","-71,08"
2143,Somerville,Middlesex County,Massachusetts,MA,US,"42,38","-71,1"
2144,Somerville,Middlesex County,Massachusetts,MA,US,"42,4","-71,12"
2145,Somerville,Middlesex County,Massachusetts,MA,US,"42,39","-71,1"
2148,Malden,Middlesex County,Massachusetts,MA,US,"42,43","-71,05"
2149,Everett,Middlesex County,Massachusetts,MA,US,"42,4","-71,05"
2150,Chelsea,Suffolk County,Massachusetts,MA,US,"42,39","-71,03"
2151,Revere,Suffolk County,Massachusetts,MA,US,"42,41","-70,99"
2152,Winthrop,Suffolk County,Massachusetts,MA,US,"42,37","-70,98"
2153,Medford,Middlesex County,Massachusetts,MA,US,"42,42","-71,1"
2155,Medford,Middlesex County,Massachusetts,MA,US,"42,42","-71,1"
2156,West Medford,Middlesex County,Massachusetts,MA,US,"42,42","-71,13"
2163,Boston,Suffolk County,Massachusetts,MA,US,"42,37","-71,12"
2169,Quincy,Norfolk County,Massachusetts,MA,US,"42,26",-71
2170,Quincy,Norfolk County,Massachusetts,MA,US,"42,27","-71,02"
2171,Quincy,Norfolk County,Massachusetts,MA,US,"42,29","-71,02"
2176,Melrose,Middlesex County,Massachusetts,MA,US,"42,45","-71,05"
2180,Stoneham,Middlesex County,Massachusetts,MA,US,"42,47","-71,09"
2184,Braintree,Norfolk County,Massachusetts,MA,US,"42,2",-71
2185,Braintree,Norfolk County,Massachusetts,MA,US,"42,2",-71
2186,Milton,Norfolk County,Massachusetts,MA,US,"42,24","-71,08"
2187,Milton Village,Norfolk County,Massachusetts,MA,US,"42,26","-71,08"
2188,Weymouth,Norfolk County,Massachusetts,MA,US,"42,2","-70,96"
2189,East Weymouth,Norfolk County,Massachusetts,MA,US,"42,2","-70,94"
2190,South Weymouth,Norfolk County,Massachusetts,MA,US,"42,17","-70,95"
